,Choice_1,Choice_2,Choice_3,Choice_4,X_1_1,X_2_1,X_3_1,X_1_2,X_2_2,X_3_2,X_1_3,X_2_3,X_3_3,X_1_4,X_2_4,X_3_4,Z_1,Z_2,Z_3
22,1.0,1.0,1.0,1.0,0.6462377842147521,0.4209284048656241,0.567943797209756,0.8464573019256639,0.1713787188661281,0.6427820075947219,0.058164613716645386,0.1739247315860849,0.8008605568966486,0.9752442173580635,0.9176418491426879,0.9300838446479367,-0.7097273471407661,0.37036338494501575,0.2650062435361894
23,1.0,1.0,1.0,1.0,0.8942534773685309,0.2635315009384698,0.4992301921434925,0.46111571895310544,0.282167858066918,0.6213617088953414,0.017000008699665115,0.8825344686406884,0.14659876987585319,0.4002517828835265,0.6161581298260632,0.5881819966386312,1.6901030052377115,0.9626138034147198,1.4052530468009603
24,0.0,1.0,0.0,1.0,0.05404416158238323,0.7534884972348144,0.5490755050884186,0.5604536573832695,0.7671055032148038,0.21078897175015865,0.9736755018730417,0.5077193660999998,0.4909788857129217,0.8491991192968267,0.31654321671989427,0.79819362698814,-1.9909576284608075,-0.6983571955152829,0.933022060098293
25,1.0,1.0,1.0,1.0,0.2089490073223247,0.008282924743668207,0.6492825130268117,0.7828742642149971,0.10600493432246483,0.4396881563676065,0.09166968191935398,0.212358070930163,0.648376158837715,0.6017968114123551,0.46842029798389717,0.12959741196363794,0.9835744451952487,-0.9329200359282446,1.3166749917599492
26,1.0,1.0,0.0,1.0,0.24601388879142916,0.7764458082906632,0.9474733460479168,0.1883167322259911,0.9520713116751741,0.9745033130378499,0.5981853180796494,0.5915257290011091,0.2440332379798189,0.3318044201206516,0.43624813068317225,0.4335338809471442,-0.022907716011299685,-0.37752874403188225,0.5749148842318679
27,1.0,0.0,1.0,1.0,0.3261147982035181,0.04939710457204227,0.8596418804197615,0.79205476267217,0.5189475686527771,0.2194375961170536,0.647613135653911,0.8108334635710195,0.3759376703459978,0.15836129855925163,0.7442882379242809,0.5930537527163622,0.0835176195452409,1.068318125297702,0.4663780593060056
28,1.0,0.0,1.0,0.0,0.10850423812695886,0.2295714977214134,0.41988768993352,0.9380150388367159,0.6836408927051166,0.040645173698392156,0.1694798456931632,0.5199984372464976,0.7675624014189458,0.2559251317164106,0.4811432125072963,0.10097115606969442,-0.6646991672254561,1.976839661500418,-0.7901312751325953
29,1.0,0.0,1.0,0.0,0.9541173390703884,0.029114584111002317,0.7224168692076102,0.5059604812449221,0.6798530077379585,0.036711687969500084,0.1556747572208691,0.13844642555282038,0.045877900205166466,0.926776091104693,0.15817435133730184,0.23479391816239636,0.16142700890459938,0.78035910462468,-0.7732857807739408
30,1.0,0.0,1.0,1.0,0.21824615972059191,0.4983402331312595,0.8663821442966915,0.3872797961534109,0.06933086946832023,0.05724104396840923,0.0362207126356584,0.5708697261029103,0.4123434019958827,0.3541093852747321,0.44043732308701244,0.2375090573926254,0.4962214796153133,0.9508354476989589,0.5905070701330265
31,1.0,0.0,1.0,0.0,0.29568960406942757,0.15874069255954415,0.6865194373743098,0.8542724595592653,0.707425473866017,0.5630197436094263,0.33653440647174704,0.9111108208239026,0.654498063207955,0.20102081597211674,0.20599207313127976,0.4108806892242053,2.4520223815341247,0.5561497583173123,-2.364903046761861
32,0.0,1.0,0.0,1.0,0.42617961780234437,0.8970438247703827,0.5543694464943677,0.6884924556171672,0.8752181162390102,0.2122677230755724,0.9894806237669926,0.9530048027182417,0.8810692004032696,0.01994136962146542,0.4598156963288419,0.36101829037355526,-2.247049096169784,-0.9220188155912051,0.7897997389730749
33,1.0,0.0,1.0,0.0,0.1333584066024539,0.4917022809032231,0.9539269793999111,0.7573214943739147,0.44408134150510437,0.5109469324214899,0.1470621450546592,0.9863739889654554,0.014568546527974346,0.9993129991089991,0.32814478441020534,0.9736682221008586,0.3151267012015841,1.8947786296685458,-0.4088077249911131
34,0.0,1.0,0.0,1.0,0.37666189696780294,0.6869560065660971,0.12127493095494146,0.02471089949111005,0.3492968001649799,0.5807540169504498,0.38338363815169185,0.2600929701767689,0.23844453695042234,0.8470966082799287,0.12195688178823771,0.5154094163830171,0.37351515141150476,-2.5308028354588465,2.0644140393913686
35,1.0,1.0,0.0,1.0,0.04103994667874922,0.06012968224945259,0.8437829860802659,0.4839465053017409,0.8014663267540753,0.43896285174898453,0.11752675958029679,0.35216782940407654,0.09255171661614603,0.1861230739877826,0.4943149610157046,0.9161096389776803,-1.1371520165958187,0.7520725774921172,0.3858809751125737
36,1.0,1.0,0.0,1.0,0.2004758531632408,0.8194430976744632,0.3784830196379929,0.9101563458197564,0.40633903724850273,0.5939342458403974,0.8940610969439031,0.9044044498265875,0.7552653090051518,0.9422092735475075,0.08620035711321428,0.8743071593669866,0.49903340134178364,0.008696183754529865,0.863496283782065
37,1.0,0.0,1.0,1.0,0.5275922419229596,0.8072212133964997,0.4168614363785381,0.6894726398507415,0.665651948512092,0.7886405623478042,0.8683635843290265,0.17096658314000857,0.696076369253733,0.2962814646425951,0.3140476133902992,0.8032893207040794,0.8024082809848913,-0.2836894968440545,-1.1239262990254855
38,1.0,0.0,1.0,1.0,0.2917976394001085,0.5352982478070326,0.7246715417021263,0.5609307136404512,0.5593908839071509,0.32473572687440233,0.08934504124978482,0.08764373302688311,0.8481653758411354,0.28586831911145283,0.6709421019698948,0.7998651815324844,0.6076143027480068,-1.2846126322640072,-1.9389294965427855
39,1.0,0.0,1.0,0.0,0.3068230471130665,0.42572244915318525,0.29296549164539165,0.5223699920469765,0.9380497008663642,0.06839886585617094,0.04107717284620338,0.06645372454908227,0.041385368132834666,0.7297374315437746,0.6407948548184061,0.199367673813457,0.018968477155344696,1.0179326616588944,0.1594654795268495
40,1.0,1.0,1.0,1.0,0.5107070328054072,0.9947701222634501,0.7004970179610293,0.02066146767249255,0.17827522376144356,0.66550871219615,0.3050309988662401,0.9496725102775063,0.4858258850047442,0.16920525625048133,0.7928518065508126,0.30385216809939164,0.9486399832382397,-1.0587591299554893,-0.5415196358975699
41,0.0,1.0,0.0,1.0,0.4110111628691234,0.9200879557683342,0.5134787438655846,0.570718371392544,0.9652706980720172,0.5779062111991886,0.719190261476623,0.8022779930071264,0.006340258813200106,0.9105553834673105,0.23698235338384388,0.0964651869729456,-0.854161385799973,2.271818672707958,2.956183838263825
42,1.0,1.0,1.0,0.0,0.34643661021306105,0.6381460401003437,0.6204572732213242,0.2678939768031632,0.3910099026900925,0.08061318105718984,0.4120784870239047,0.7414454107943581,0.13534939915332322,0.273413933159664,0.03542599215050446,0.42413226156777917,-1.0882746090833764,-0.1546516448061902,-1.2505900397561522
43,1.0,0.0,1.0,0.0,0.1328994798559816,0.8247880820849651,0.17857837659484865,0.43939734963342614,0.06645644499991332,0.24663563447105485,0.7949382248071994,0.5249097854465506,0.3404530095986358,0.5379764561993067,0.7597552053357189,0.3076596904390413,0.4269588266150593,0.6771588302757043,-1.2983434457845966
44,0.0,1.0,0.0,1.0,0.43699148864605775,0.7080754126860567,0.900235543285957,0.8630670184850214,0.08405288900163421,0.5729170327079004,0.40535821929455707,0.5422564100267663,0.02076264175625364,0.9269855782286888,0.42561028802555234,0.016215845667833406,-2.282711440964832,-1.9110144176672448,0.44151981144691393
45,0.0,1.0,0.0,1.0,0.29404999912038465,0.6738545665101163,0.39212700211605633,0.863583346416859,0.8417809094090273,0.6257273279648204,0.3939247432602764,0.9522694635380101,0.9224848241904514,0.0959017722593174,0.4054491557032329,0.09754673414982784,-0.3852309985100799,0.38725715130238486,2.1661774938202907
46,0.0,1.0,1.0,1.0,0.5796079250003703,0.44384025094168156,0.15601775944947283,0.5535350513187467,0.3460600595764769,0.7447448698971352,0.23685693412048725,0.43429940247314847,0.7349253248239888,0.31204071250818366,0.48146641536191304,0.7903741873453202,-1.4206366048071593,1.700955431811314,1.0807840528778303
47,0.0,1.0,1.0,1.0,0.3132732179117911,0.6699155952900084,0.11374784695022677,0.26786317808668436,0.6760165067871098,0.8989668809959206,0.9311059486653165,0.3591660903323365,0.9537353978485501,0.5639159538001044,0.8777379036340025,0.1920241601181908,1.1906780428151025,-1.1599690500600075,-0.028606632477266455
48,0.0,1.0,0.0,1.0,0.5229975444377859,0.6215058924891235,0.06079508608203865,0.018699263518553,0.2980450023382847,0.5047341885502443,0.2996155719553698,0.44283400783386706,0.3841864755490595,0.06549254431481999,0.3296042423308616,0.7294279420234632,-0.8924686868273514,-0.4157471672227132,1.1472565395119094
49,0.0,1.0,1.0,1.0,0.5550996713657612,0.528839601110151,0.20307534540515093,0.9765715959905005,0.15416925028625617,0.3708895029335322,0.22272072270173637,0.3603998164624703,0.4849818788431872,0.24948877097021038,0.9814008013536517,0.9433964022023453,-1.0452616288646297,-0.12954875140685104,-0.33886807434483285
50,0.0,1.0,0.0,1.0,0.7906780660780851,0.679315348471108,0.09682638697066703,0.26280300495209385,0.9936703648395476,0.7103245328098157,0.39010810071631297,0.5671759760062527,0.08951013392314666,0.4407391899031766,0.10495735482699342,0.6818378231102654,-0.43276238183424687,-1.25756651389745,-0.38777785259715053
51,1.0,1.0,0.0,1.0,0.31150283456219674,0.6691970720068593,0.9884138882127861,0.3930208007361593,0.29226331156621266,0.4675627665065516,0.2903165165849826,0.8491880445120402,0.7121630023316861,0.34929941947374965,0.45208027847572985,0.42877568873881866,-2.4248903219512217,0.03961270391719081,0.8778320721524197
52,1.0,1.0,1.0,1.0,0.608500744088448,0.7360929835350289,0.35253624004876716,0.3560139518025217,0.5913670366016215,0.8231242479637046,0.6508774241918673,0.5760782919263108,0.5031055374440291,0.09924719397880843,0.27264032228727464,0.03344568839574691,0.7654359084437131,-0.5606288467886701,-0.6232832417123624
53,0.0,1.0,0.0,1.0,0.7060489781104096,0.6487016846821927,0.4103758661110889,0.0077381629878782165,0.5826650851442129,0.7450186683007891,0.9241911473669394,0.09815224545675749,0.032365479805054,0.1068219957058012,0.17913858560016427,0.175181674705149,-0.5767179891310351,-0.3162811012520659,1.7177736320139068
54,1.0,1.0,1.0,1.0,0.20578783894485642,0.32713640365484253,0.4913322000099022,0.4868757432166305,0.5032573987319517,0.28815934386422215,0.47458507832135,0.06431284631715428,0.33084759661329377,0.4862328771482278,0.2952898843395846,0.3781820327728427,0.7889036084148534,0.8019351232436995,0.6894903623100487
55,1.0,0.0,1.0,0.0,0.5417531995332291,0.4001054558607936,0.7624095502579382,0.47955264160403743,0.1586162272538193,0.1308000338140134,0.48172727467299226,0.24642310739454576,0.9224939127815917,0.5746144226499064,0.07461399446416472,0.3726967066511754,-0.42353581641225435,0.33603767240021076,-1.403077038413704
56,1.0,1.0,1.0,0.0,0.19748517365709595,0.6322586585015242,0.9411442832603876,0.8202310807103546,0.26307148878282227,0.8699102230416133,0.3974213333938219,0.8881171101550306,0.7185556213345784,0.6600223556100447,0.9724917787088317,0.09441107174527197,1.0590136347626284,0.9413350879577863,-0.49345550994734344
57,1.0,1.0,0.0,1.0,0.30465038939324085,0.07622309758476986,0.7876165745244257,0.64670505145451,0.962673408475188,0.9559269794558405,0.8609862797058241,0.9526291541025231,0.04407321198630998,0.7775997436567271,0.5737658319616395,0.7156964514241161,1.016335869471998,0.7666937864412258,1.0719859348450338
58,1.0,1.0,0.0,1.0,0.15618335024641106,0.5305307067639278,0.34794832032157785,0.14246730623386594,0.8368372573569711,0.3931794873660568,0.8106122923832841,0.6163033797814205,0.6390721581444192,0.12253073793368896,0.3553883307574256,0.04429984807937515,-0.6673371164644181,1.2771001187777258,1.5895828698266523
59,1.0,0.0,1.0,1.0,0.15362478420095493,0.19122078421717337,0.8290365494268234,0.9685456805967085,0.4348182136401878,0.31767392112044357,0.7702107758946073,0.2824473186306815,0.38467936202923647,0.22577154362174656,0.5983933748042494,0.9303913386556263,-0.45700940140538326,-0.09426776996410707,-0.6630723215785591
60,1.0,1.0,0.0,1.0,0.13158445318416867,0.3130262736669812,0.3693632860477616,0.8617549601470833,0.2755103545554345,0.8822734005551556,0.5112819802827129,0.7760347758043018,0.05065324047127828,0.01078841168500011,0.3696579242131648,0.5611707503429831,1.9843540669900148,1.2135545842963922,0.5812628531517134
61,0.0,1.0,1.0,1.0,0.29515016774364533,0.4085450858335674,0.22708289573656493,0.07465743936963765,0.8967301530696924,0.6582335899543592,0.5830005763080857,0.34835623415027983,0.6598613970190094,0.3266051457242386,0.6916624356119853,0.21705725581498503,0.05262449121128234,-0.6034665183734076,-0.3705465265231734
62,1.0,0.0,1.0,1.0,0.7108557360019446,0.4949518656477615,0.8577480379280025,0.5988465722632913,0.7069410630590858,0.24421088373645194,0.5128041261445465,0.12588490167337774,0.4703810679018604,0.39499497141053974,0.16628638814593732,0.48889568388367555,-0.4251303255102937,0.08818330817629275,-0.649673074968308
63,0.0,1.0,1.0,1.0,0.6647967421996472,0.339693037753769,0.317999337155667,0.22970290423746642,0.053383865727578694,0.6619534819459201,0.11347361818154333,0.16848511591846538,0.9107185981161392,0.34193588748414894,0.46852936362373765,0.06549789097696401,-0.017591105953877206,-0.8313812361510159,0.6460296992813939
64,0.0,1.0,1.0,1.0,0.9488184410510834,0.45298171173064017,0.5292388719599861,0.4965256210508686,0.45500211522723544,0.5992857690216499,0.2617636406998284,0.8634196821911618,0.408871408231951,0.522533178325645,0.5286296325968525,0.02526051459971146,0.7673605581119404,-2.0282166278348392,-0.8581135069259747
65,0.0,1.0,1.0,0.0,0.6993420801991954,0.43672267373801377,0.06465722832402732,0.30489058654598344,0.11921288416302067,0.40982387064610815,0.8784481181141839,0.365214981272008,0.7790610021436738,0.7219117732868336,0.7403780286859656,0.3892629113740187,1.1191190070721468,-0.144486120775045,-0.16364593399616945
66,1.0,1.0,0.0,1.0,0.385785226307364,0.517695656181437,0.7427317400191776,0.4617337482781877,0.6369859298026316,0.9206278009323379,0.587963420240671,0.71476335656591,0.16907286909175667,0.6131171791687189,0.3131831945596708,0.12316385301334576,-2.217386601947735,-0.4708389292594262,-0.414450541289401
67,1.0,0.0,0.0,1.0,0.6102382598570328,0.7329842774848484,0.6451231295294511,0.4828543151961133,0.5861364405873608,0.08857068655221834,0.7129636552706339,0.6902435334512196,0.1036431757804177,0.818368110559821,0.18747621668579562,0.7986753705545167,-0.02338243212871847,-0.5871320422337462,-0.5957122696291908
68,1.0,0.0,1.0,0.0,0.8450917672041279,0.048438054725697066,0.4592485368539748,0.6649138596292153,0.07354178648926857,0.5089419582054155,0.023038840160384932,0.6283058783448513,0.7349671471363033,0.9718098146203792,0.961784391038637,0.23749690222754916,-0.04065540126709108,-0.5202005595920883,-1.5331977216064212
69,1.0,0.0,1.0,0.0,0.953443291446966,0.7921523839283867,0.3418773337685822,0.8351190056268745,0.0416483719202736,0.5916010746960765,0.3795611502500944,0.8326594633169448,0.29193522712738074,0.81490331438806,0.29666306873457027,0.3813398387055418,-0.8901561450148143,0.4322187486348397,-1.4427258817337818
70,1.0,1.0,1.0,1.0,0.04289926749349027,0.9027213568290353,0.3746016599751515,0.9889971803096165,0.6450864730973791,0.829346568307788,0.18699918190317288,0.6685415272720189,0.9021616010677375,0.23850749975516583,0.8859924072970865,0.3378295593215592,1.0709061991495756,-0.8845478259729933,0.17173996947714446
71,0.0,1.0,0.0,1.0,0.6703400380405093,0.7364685415112066,0.09175238928538354,0.269821242645658,0.2817454918622506,0.9985895992046927,0.6720005874775519,0.6790983525898623,0.05733077799010999,0.3559939253130354,0.9590268425150595,0.9546424099954177,-0.23698959210839446,-0.7367552563005401,-0.14073483254674687
72,1.0,1.0,0.0,1.0,0.3134321861481829,0.08617922200625883,0.19235827955780882,0.002468905093126472,0.9811050197121918,0.8416438073105056,0.23701313545160052,0.9653931485522538,0.30231445925830946,0.192686571862965,0.1819340090467193,0.16225955105984713,1.7130404399137227,0.3665492506296007,0.879985968861897
73,1.0,0.0,1.0,1.0,0.04505665726731878,0.20369199142486227,0.11571966906810205,0.6488350609220822,0.7791346022899097,0.19415012767337847,0.2667245148911572,0.8511846739018533,0.6952411402345879,0.4643490191663986,0.7457798350605847,0.48684707175788355,-1.1345343562448902,0.532425673677436,0.0022641585369988686
74,0.0,1.0,1.0,0.0,0.5573250506579445,0.7799323633769916,0.1578898922196058,0.7016166519407669,0.24979830523381796,0.6723279630282389,0.13414867439569844,0.8643692846918855,0.47698469460116977,0.9377397609625747,0.468466540606182,0.29164279244337554,-0.7170553584400217,0.3980774456284013,-0.12985095347474407
75,0.0,1.0,1.0,1.0,0.8197752405734514,0.42244485770729334,0.620986957500397,0.025667298034846242,0.9606401828956228,0.46138222358885406,0.7758875610611706,0.9425850139726043,0.2664405701286834,0.698747099835293,0.9220843208082476,0.7190833386431581,-0.6712573885027814,0.8531395172035768,0.2877125282886763
76,0.0,1.0,0.0,1.0,0.9940577252258207,0.6720043147591686,0.8911255640659034,0.9525847361111556,0.07292227181075372,0.5205992284686579,0.1986322248139153,0.19096510970955982,0.3019551404595996,0.2942599858032269,0.6765021464448565,0.5327030445652184,-1.1400054284060865,-0.17045391344409808,0.8496809883558555
77,0.0,1.0,0.0,1.0,0.38650695224593834,0.1531745855387484,0.5371328059900837,0.14288874111620087,0.616723197008472,0.6572301215194265,0.176043057475881,0.5974160151492723,0.4780272121068506,0.1933580729386677,0.017461812588570158,0.49931066073217567,-2.0916390718982703,-0.9548183365439995,2.899843088341753
78,1.0,0.0,1.0,0.0,0.686064676262907,0.33647350023998457,0.4081384902795484,0.3628503300097886,0.21554294574547372,0.7831038934259318,0.9169935745377376,0.06708089263301498,0.7388774428426449,0.6665149743287714,0.9319477248986133,0.19546975495196883,0.29069463708959115,1.2950429529372196,-2.366298624557011
79,1.0,1.0,1.0,1.0,0.3125438866192336,0.8496881330389042,0.7391531605850615,0.8238309408187703,0.90650928315968,0.6503428363032574,0.06183453683167328,0.46930782959388284,0.3978429753807159,0.37754174063408663,0.2330745745555286,0.13700116827221842,-1.0126282314695416,-0.1392103313734107,0.08544020565417414
80,1.0,1.0,1.0,1.0,0.8963362437450352,0.5758531283103466,0.9140459985755984,0.24360864683501915,0.9494913049067009,0.38645518663330625,0.6236931876828372,0.6990739186087406,0.6376889972473608,0.7488099855212788,0.36539176990828914,0.723467438813714,0.30999364155614767,-1.1301107740417862,-1.1899094185964407
81,1.0,1.0,1.0,1.0,0.5674941178054042,0.8416578482907823,0.8449693803142455,0.2500305924913464,0.7237817679271604,0.26561491243409774,0.15705329571790205,0.6188755846998162,0.7913329195916016,0.14202811999621756,0.7275390050601469,0.013161048222105398,-0.15630632128121372,-0.9437323106616579,0.1675394227587622
82,1.0,0.0,1.0,1.0,0.12749649378153738,0.6811196551507086,0.3011352793847335,0.2756720843791326,0.5536118322960143,0.19179807620681033,0.8954635792301802,0.9764876901155314,0.9450465769645218,0.1353475952195018,0.022315234291070185,0.7299499776928723,0.10953754823192408,0.040895554046186534,-0.8174166199056941
83,1.0,1.0,1.0,1.0,0.37285318813554147,0.8774988313231803,0.7568514558829508,0.2774728671030886,0.6454367007912372,0.5646106877863585,0.7535321500121125,0.009851362775294636,0.6626301327320383,0.22746452131634265,0.2593115337196492,0.9688160226515234,-0.38071423147263406,0.9341238381377184,0.32603269141355146
84,1.0,1.0,1.0,1.0,0.4867359951527237,0.649121645368026,0.7361668498605977,0.801118547778526,0.15527614870172224,0.7877516403487903,0.5997056325340943,0.9808141150637706,0.3437456097438234,0.30362473641297194,0.7283883526636651,0.4927887086265369,-0.20947240472614997,0.6567517985652045,-0.004965592873679984
85,1.0,1.0,0.0,1.0,0.09438375668307031,0.8205268003110477,0.8221995353027038,0.9910704240498411,0.8081323016455148,0.7329274912984456,0.8469803832571332,0.76501862195038,0.6846475228022753,0.8258627013592553,0.8218887089791826,0.02864879345330773,0.4000277222936623,-1.3562051078555464,0.056130916610501076
86,1.0,1.0,1.0,1.0,0.6514054213894822,0.6780076186095919,0.42615210972127027,0.002991223883036742,0.6698835832008954,0.7737971155998202,0.009740918358800532,0.8390780422011116,0.28951228173257104,0.16479954290297594,0.4979165167288865,0.7017255179681078,-1.946208825740914,0.7216663617176174,-0.35218258615201997
87,1.0,0.0,1.0,0.0,0.7611535048462341,0.04932404244832034,0.9953188554509576,0.990733500511444,0.07315474075396922,0.7511591973292819,0.20103402330124798,0.44706682260516706,0.8771231347146387,0.5501556470878215,0.432496092509566,0.5325325619653678,-1.7959021770828887,0.5128351294512108,-2.2286272383288415
88,0.0,1.0,1.0,1.0,0.641490771605417,0.012456833395762423,0.1991566884929249,0.84755997983375,0.4947711636167047,0.5785458335299013,0.6748080602312954,0.9940178573629678,0.7463759898392226,0.06033068176383383,0.9943755629106421,0.6073050654245545,-0.9289860822462076,-1.474060116985271,-0.9954239572799508
